stop_id,auth_name,bearing_code,jurisdiction,kcm_managed_equipment,route_list,num_shelters,yrly_rel,yrly_rel_mins,stop_name
45651,Seattle,W,SEA,YES,36 50,1,23.97733659234661,0.39962227653911014,S Othello St & Martin L King Jr Way S
13460,Seattle,N,SEA,YES,11 3,1,22.78561305095407,0.37976021751590117,Bellevue Ave & E Olive St
691,Unknown,N,SEA,UNK,101 102 150 550E,0,20.928782794045393,0.34881304656742324,4th Ave & Union St
12770,Seattle,S,SEA,YES,3 48 4N,1,18.88292682926829,0.3147154471544715,23rd Ave & E Cherry St
25755,Unknown,N,SEA,YES,255 542E 556E 982E 988EN,1,18.269148853758654,0.3044858142293109,Montlake Blvd NE & NE Pacific Pl
29420,Seattle,W,SEA,YES,255 271N 44 48 542E 556E,0,17.072778342311345,0.2845463057051891,NE Pacific St & 15th Ave NE
9050,Seattle,S,SEA,YES,7,0,10.389146825396825,0.1731524470899471,Waters Ave S & S Fletcher St
558,Seattle,N,SEA,YES,1 125 13 14N 2N 3 36N 4 70 7N C D E,0,4.9050624729051675,0.08175104121508613,3rd Ave & Seneca St
81294,Seattle,N,SEA,YES,981EN 982EN 986EN 987EN 988EN 989EN,0,-2.546578996237084,-0.042442983270618066,1st Ave NE & NE 140th St
1404,Unknown,E,SEA,UNK,E,0,-6.228674680047935,-0.10381124466746558,S Washington St & 3rd Ave S
23421,Seattle,S,SEA,YES,522E 67,1,-9.688189941048469,-0.1614698323508078,Roosevelt Way NE & NE 66th St
99254,Metro King County,N,SEA,YES,101 102 150 177,1,-20.41521095457607,-0.3402535159096012,SODO Busway AcRd & S Lander St
1040,Seattle,E,SEA,YES,101N 102N 111N 150N 177N 212N 218N,2,-27.569494057906617,-0.45949156763177695,Olive Way & 6th Ave
32013,Seattle,N,SEA,YES,57,0,-33.954881612640236,-0.5659146935440039,44th Ave SW & 44th Ave SW
1570,Seattle,E,SEA,YES,3 4,1,-36.512366959082655,-0.6085394493180443,James St & 5th Ave
25798,Seattle,N,SEA,YES,372E 982EN 986EN 987EN 988EN 989EN,1,-36.52459591470097,-0.6087432652450161,25th Ave NE & NE 80th St
5880,Seattle,S,SEA,YES,5,1,-39.77445849918915,-0.6629076416531525,Phinney Ave N & N 65th St
39530,Seattle,S,SEA,YES,57,0,-51.40182020548633,-0.8566970034247722,55th Ave SW & SW Dakota St
12841,Seattle,S,SEA,YES,322,0,-57.03369027493342,-0.9505615045822237,12th Ave & E Alder St
10325,Seattle,N,SEA,YES,70 C,1,-64.15443371582597,-1.0692405619304328,Fairview Ave N & Valley St
1010,Seattle,E,SEA,NO,111 177,0,-85.2754514014944,-1.4212575233582398,Howell St & Minor Ave
9586,Seattle,W,SEA,YES,48,0,-89.19968813060096,-1.4866614688433493,NE 50th St & University Way NE
29431,Seattle,S,SEA,YES,79,0,-145.76884196025856,-2.4294806993376428,15th Ave NE & NE Pacific St
29455,Seattle,W,SEA,YES,44,1,-169.02782315337984,-2.817130385889664,NE 45th St & 9th Ave NE
