stop_id,auth_name,bearing_code,jurisdiction,kcm_managed_equipment,route_list,num_shelters,yrly_rel,yrly_rel_mins,stop_name
58122,Tukwila,S,TUK,YES,906,0,NA,NA,Southcenter Pkwy & S 180th St
58126,Tukwila,E,TUK,YES,906,0,NA,NA,S 180th St & Southcenter Pkwy
58130,Tukwila,E,TUK,YES,150 906,0,NA,NA,S 180th St & Andover Park W
58134,Tukwila,S,TUK,YES,150,0,NA,NA,West Valley Hwy & Todd Blvd
58960,State Dept. of Transportation,E,KC,YES,915,0,NA,NA,SE 436th St & 228th Ave SE
58962,State Dept. of Transportation,W,KC,YES,915,0,NA,NA,SE 436th St & 236th Ave SE
47660,Unknown,E,BUR,UNK,H,1,NA,NA,SW 150th St & 6th Ave SW
47719,Unknown,W,BUR,UNK,H,1,NA,NA,SW 150th St & 6th Ave SW
49080,SeaTac,N,STC,YES,156,0,NA,NA,Des Moines Memorial Dr S & S 206th St
49100,SeaTac,N,STC,YES,156,0,NA,NA,Des Moines Memorial Dr S & S 202nd St
49120,Des Moines,N,DES,YES,156,0,NA,NA,8th Ave S & S 200th St
47890,King County,N,KC,YES,128 131,0,NA,NA,4th Ave SW & SW 110th St
49290,Burien,W,BUR,YES,161 F,0,NA,NA,S 156th St & Des Moines Memorial Dr S
49301,Burien,W,BUR,YES,161 F,1,NA,NA,S 156th St & 2nd Ave S
64330,North Bend,W,NOB,YES,208,0,NA,NA,Bendigo Blvd N & Sidney Ave N
64640,King County,W,BEL,YES,271,0,NA,NA,SE Newport Way & 161st Ave SE
64650,King County,W,BEL,YES,271,0,NA,NA,SE Newport Way & 156th Ave SE
64660,Bellevue,W,BEL,YES,271,1,NA,NA,SE Newport Way & 152nd Ave SE
64720,Bellevue,W,BEL,YES,241,0,NA,NA,SE Allen Rd & 142nd Ave SE
64730,King County,W,BEL,YES,241,0,NA,NA,SE Allen Rd & 140th Ave SE
64740,King County,W,BEL,YES,241,0,NA,NA,SE Allen Rd & 139th Ave SE
58964,State Dept. of Transportation,W,KC,YES,915,0,NA,NA,SE 436th St & 228th Ave SE
58965,State Dept. of Transportation,E,KC,YES,915,0,NA,NA,SE 436th St & 236th Ave SE
58980,Enumclaw,E,ENU,YES,915,0,NA,NA,Griffin Ave & Farrelly St
58990,Enumclaw,E,ENU,YES,915,0,NA,NA,Griffin Ave & Florence St
59010,Enumclaw,E,ENU,YES,915,0,NA,NA,Griffin Ave & Pioneer St
59020,Enumclaw,E,ENU,YES,915,0,NA,NA,Griffin Ave & Montgomery Ave
59029,Enumclaw,E,ENU,YES,915,0,NA,NA,Griffin Ave & Wells St
49133,Des Moines,N,DES,YES,156,0,NA,NA,8th Ave S & S 198th St
49150,Des Moines,N,DES,YES,156,0,NA,NA,8th Ave S & S 194th St
49160,SeaTac,N,STC,YES,156,1,NA,NA,8th Ave S & S 192nd St
49169,SeaTac,N,STC,YES,156,0,NA,NA,8th Ave S & S 189th St
49180,SeaTac,N,STC,YES,156,0,NA,NA,8th Ave S & S 186th St
50250,SeaTac,S,STC,YES,156,0,NA,NA,8th Ave S & Des Moines Memorial Dr S
49350,Tukwila,N,TUK,YES,128,0,NA,NA,42nd Ave S & S 152nd St
49356,Burien,E,BUR,YES,132,0,NA,NA,S 146th St & 4th Ave S
50445,Des Moines,S,DES,YES,156,0,NA,NA,24th Ave S & S 223rd St
50450,Des Moines,S,DES,YES,156,0,NA,NA,24th Ave S & S 226th St
50461,Des Moines,W,DES,YES,156,0,NA,NA,Kent Des Moines Rd & 24th Ave S
50462,Des Moines,W,DES,YES,156,0,NA,NA,Kent Des Moines Rd & 21st Ave S
65560,Bellevue,N,BEL,YES,240,0,NA,NA,119th Ave SE & Coal Creek Pkwy SE
65580,Bellevue,S,BEL,YES,240,0,NA,NA,119th Ave SE & Lake Heights St
65590,Bellevue,S,BEL,YES,240,0,NA,NA,119th Ave SE & SE 47th St
65600,Bellevue,S,BEL,YES,240,0,NA,NA,119th Ave SE & SE 49th Pl
65610,Bellevue,S,BEL,YES,240,0,NA,NA,119th Ave SE & SE 52nd St
65620,Bellevue,S,BEL,YES,240,0,NA,NA,119th Ave SE & SE 54th Pl
65640,Bellevue,E,BEL,YES,240,0,NA,NA,SE 60th St & 119th Ave SE
65652,Bellevue,S,BEL,YES,240,0,NA,NA,123rd Ave SE & SE 60th St
59710,Renton,N,RNT,YES,102 148,0,NA,NA,116th Ave SE & SE 20th Pl
59712,King County,N,RNT,YES,102 148,0,NA,NA,116th Ave SE & SE 168th St
50260,SeaTac,S,STC,YES,156,0,NA,NA,8th Ave S & S 186th St
50270,SeaTac,S,STC,YES,156,0,NA,NA,8th Ave S & S 188th St
50280,SeaTac,S,STC,YES,156,0,NA,NA,8th Ave S & S 192nd St
50290,Des Moines,S,STC,YES,156,0,NA,NA,8th Ave S & S 194th St
50310,Des Moines,S,DES,YES,156,0,NA,NA,8th Ave S & S 198th St
50320,Des Moines,S,DES,YES,156,0,NA,NA,8th Ave S & S 200th St
51728,Seattle,N,SEA,YES,131,0,NA,NA,8th Ave SW & SW Barton St
51740,Seattle,N,SEA,YES,131,1,NA,NA,9th Ave SW & SW Trenton St
50466,Des Moines,W,DES,YES,156,0,NA,NA,Kent Des Moines Rd & 20th Ave S
50468,Des Moines,S,DES,YES,156,0,NA,NA,16th Ave S & 17th Pl S
51877,Seattle,W,SEA,YES,131,0,NA,NA,Highland Park Way SW & 2nd Ave SW
51882,Unknown,W,SEA,UNK,131,0,NA,NA,Highland Park Way SW & West Marginal Way SW
51890,Seattle,S,SEA,YES,131,0,NA,NA,Highland Park Way SW & SW Othello St
51900,Seattle,S,SEA,YES,131,0,NA,NA,Highland Park Way SW & SW Othello St
51910,Seattle,S,SEA,YES,131,0,NA,NA,Highland Park Way SW & SW Portland St
67922,Bellevue,S,BEL,YES,241,0,NA,NA,108th Ave SE & Private Rd
67925,Bellevue,N,BEL,YES,241,0,NA,NA,108th Ave SE & Bellevue Way SE
67932,Bellevue,S,BEL,YES,241,0,NA,NA,108th Ave SE & SE 3rd St
68560,Bellevue,S,BEL,YES,226,1,NA,NA,148th Ave SE & SE 22nd St
68570,Bellevue,S,BEL,YES,221 226 245 271,0,NA,NA,148th Ave SE & SE 24th St
60220,Renton,W,RNT,YES,102 148,0,NA,NA,SE 168th St & 127th Ave SE
60230,King County,W,RNT,YES,102 148,0,NA,NA,SE 168th St & 125th Ave SE
60240,King County,W,RNT,YES,102 148,0,NA,NA,SE 168th St & 122nd Ave SE
60250,King County,W,RNT,YES,102 148,0,NA,NA,SE 168th St & 120th Ave SE
60260,King County,W,RNT,YES,102 148,0,NA,NA,SE 168th St & 117th Ave SE
60729,Federal Way,N,FDY,YES,A,1,NA,NA,Pacific Hwy S & S 283rd St
51760,Seattle,N,SEA,YES,131,0,NA,NA,9th Ave SW & SW Thistle St
51770,Seattle,N,SEA,YES,131,1,NA,NA,9th Ave SW & SW Elmgrove St
51780,Seattle,N,SEA,YES,131,1,NA,NA,Highland Park Way SW & SW Kenyon St
51790,Seattle,N,SEA,YES,131,0,NA,NA,Highland Park Way SW & SW Holden St
51920,Seattle,S,SEA,YES,131,0,NA,NA,9th Ave SW & SW Kenyon St
51930,Seattle,S,SEA,YES,131,0,NA,NA,9th Ave SW & SW Elmgrove St
51940,Seattle,S,SEA,YES,131,0,NA,NA,9th Ave SW & SW Thistle St
53400,SeaTac,S,STC,YES,156,0,NA,NA,Military Rd S & S 170th St
53420,SeaTac,S,STC,YES,156,0,NA,NA,Military Rd S & S 173rd St
68582,Bellevue,W,BEL,YES,221 226 245 271,0,NA,NA,Landerholm Cir SE & 148th Ave SE
68584,Bellevue,S,BEL,YES,221 226 245 271,0,NA,NA,148th Ave SE & SE 28th St
68590,Bellevue,N,BEL,YES,221 226 245 271,0,NA,NA,148th Ave SE & Landerholm Cir SE
68591,Bellevue,S,BEL,YES,245 271,0,NA,NA,145th Pl SE & SE 13th Pl
68592,Bellevue,N,BEL,YES,221 245 271,1,NA,NA,145th Pl SE & SE 22nd St
68593,Bellevue,S,BEL,YES,245 271,0,NA,NA,145th Pl SE & SE 17th St
67700,Bellevue,S,BEL,YES,550E 556E,1,NA,NA,Bellevue Way SE & SE 11th St
68460,Bellevue,S,BEL,YES,226 245,0,NA,NA,156th Ave NE & NE 4th St
68462,Redmond,S,RED,YES,245,1,NA,NA,156th Ave NE & NE 45th St
68470,Bellevue,S,BEL,YES,226 245,0,NA,NA,156th Ave NE & NE 1st St
68471,Bellevue,W,BEL,YES,245,0,NA,NA,Main St & 156th Ave NE
68472,Bellevue,W,BEL,YES,245,0,NA,NA,Main St & 152nd Pl SE
68473,Unknown,E,BEL,YES,245,0,NA,NA,Main St & 143rd Ave SE
68474,Bellevue,W,BEL,YES,245,1,NA,NA,Main St & 148th Ave NE
68475,Unknown,W,BEL,YES,245,0,NA,NA,Main St & 143rd Ave SE
68476,Unknown,W,BEL,YES,245,0,NA,NA,Main St & 150th Ave NE
64559,Issaquah,E,ISS,YES,208 271,0,NA,NA,NW Gilman Blvd & 4th Ave NW
65305,Bellevue,E,BEL,YES,221 226 245 246 271,0,NA,NA,SE Eastgate Way & 146th Pl SE
58780,Auburn,W,AUB,YES,915,1,NA,NA,Auburn Way S & Dogwood St SE
58781,Kent,W,KNT,YES,162 183,0,NA,NA,W Meeker St & Frager Rd
59554,King County,S,KC,YES,102,0,NA,NA,161st Ave SE & SE 170th Pl
59555,Renton,E,RNT,YES,102 906,0,NA,NA,SE Petrovitsky Rd & 134th Ave SE
51551,Unknown,S,BUR,UNK,H,0,NA,NA,Ambaum Blvd SW & SW 122nd St
51552,Unknown,N,BUR,UNK,H,0,NA,NA,Ambaum Blvd SW & SW 122nd St
51581,Unknown,N,BUR,UNK,H,0,NA,NA,16th Ave SW & SW 116th St
53050,Kent,N,KNT,YES,183,0,NA,NA,Military Rd S & S 272nd St
53054,Kent,N,KNT,YES,183,0,NA,NA,Military Rd S & S 268th St
68480,Bellevue,S,BEL,YES,226,1,NA,NA,156th Ave SE & Main St
68490,Bellevue,S,BEL,YES,226,0,NA,NA,156th Ave SE & SE 4th St
69559,Unknown,S,KEN,UNK,225,0,NA,NA,Juanita Dr NE & NE 165th St
69560,Kenmore,S,KEN,YES,225,0,NA,NA,Juanita Dr NE & NE 160th St
69570,King County,E,KEN,YES,225,0,NA,NA,NE 153rd Pl & Juanita Dr NE
67540,Bellevue,W,BEL,YES,B,0,NA,NA,NE 8th St & 134th Ave NE
67570,Bellevue,W,BEL,YES,B,1,NA,NA,NE 8th St & 124th Ave NE
67580,Bellevue,W,BEL,YES,B,1,NA,NA,NE 8th St & 120th Ave NE
59560,King County,N,KC,YES,148,1,NA,NA,140th Ave SE & SE Petrovitsky Rd
59561,King County,E,KC,YES,102 906,0,NA,NA,SE Petrovitsky Rd & SE 176th St
59562,King County,E,KC,YES,102 906,0,NA,NA,SE Petrovitsky Rd & 143rd Ave SE
60142,King County,W,KC,YES,906,0,NA,NA,SE 176th St & SE 171st Way
60144,King County,S,KC,YES,906,0,NA,NA,155th Ave SE & SE 175th Pl
60146,King County,W,KC,YES,906,0,NA,NA,SE 176th St & 147th Ave SE
60147,King County,S,KC,YES,906,0,NA,NA,155th Ave SE & SE 175th Ct
60148,King County,W,KC,YES,906,0,NA,NA,SE 176th St & 151st Ave SE
53056,Kent,N,KNT,YES,183,0,NA,NA,Military Rd S & S 264th St
53058,Kent,N,KNT,YES,183,0,NA,NA,Military Rd S & S 260th St
54770,Renton,S,RNT,YES,111,0,NA,NA,Kennewick Pl NE & NE 28th St
54780,Renton,E,RNT,YES,111,0,NA,NA,NE 27th St & Aberdeen Ave NE
54790,Renton,E,RNT,YES,111,0,NA,NA,NE 27th St & Camas Ave NE
54800,Renton,S,RNT,YES,111,0,NA,NA,Edmonds Ave NE & NE 25th St
54810,Renton,S,RNT,YES,111,0,NA,NA,Edmonds Ave NE & NE 23rd St
69580,Kenmore,E,KEN,YES,225,0,NA,NA,NE 153rd Pl & 70th Ave NE
70578,Kirkland,S,KIR,YES,893,0,NA,NA,116th Ave NE & NE 94th St
70580,Bellevue,S,BEL,YES,246,0,NA,NA,100th Ave NE & NE 14th St
70587,Kirkland,W,KIR,YES,893,0,NA,NA,7th Ave & 6th St
70588,Kirkland,E,KIR,YES,893,0,NA,NA,7th Ave & 6th St
70589,Kirkland,E,KIR,YES,893,0,NA,NA,7th Ave & 8th St
70590,Bellevue,S,BEL,YES,246,0,NA,NA,100th Ave NE & NE 10th St
70591,Kirkland,W,KIR,YES,893,0,NA,NA,7th Ave & 8th St
70595,Kirkland,W,KIR,YES,893,0,NA,NA,NE 87th St & 114th Ave NE
70596,Bellevue,E,BEL,YES,271,0,NA,NA,NE 8th St & 100th Ave NE
67598,Bellevue,W,BEL,YES,226 250,0,NA,NA,NE 10th St & 112th Ave NE
68401,Redmond,S,RED,YES,269,0,NA,NA,159th Ave NE & NE 39th St
68402,Redmond,S,RED,YES,245 269,0,NA,NA,156th Ave NE & NE 36th St
68403,Redmond,W,RED,YES,249 895EN,0,NA,NA,NE 40th St & West Lake Sammamish Pkwy NE
68405,Redmond,E,RED,YES,249,0,NA,NA,NE 40th St & 159th Ave NE
68406,Redmond,N,RED,YES,245,0,NA,NA,156th Ave NE & NE 51st St
68407,Redmond,W,RED,YES,249 895EN,0,NA,NA,NE 40th St & 163rd Ave NE
68408,Redmond,S,RED,YES,245,1,NA,NA,156th Ave NE & NE 31st St
60151,King County,E,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 141st Ave SE
60152,King County,E,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 145th Ave SE
60569,Federal Way,W,FDY,YES,182,0,NA,NA,S 336th St & 10th Pl S
60571,Federal Way,S,FDY,YES,903,0,NA,NA,1st Way S & S 340th St
60573,Federal Way,N,FDY,YES,182,0,NA,NA,9th Ave S & S 344th St
60574,Federal Way,S,FDY,YES,903,0,NA,NA,1st Way S & 1st Pl S
60575,Federal Way,N,FDY,YES,182,0,NA,NA,9th Ave S & S 344th St
60576,Federal Way,S,FDY,YES,182,0,NA,NA,9th Ave S & S 344th St
60577,Federal Way,S,FDY,YES,903,0,NA,NA,1st Ave S & S 344th St
60578,Federal Way,S,FDY,YES,182,0,NA,NA,9th Ave S & S 336th St
60579,Federal Way,S,FDY,YES,903,0,NA,NA,1st Ave S & SW Campus Dr
60580,Federal Way,S,FDY,YES,182,0,NA,NA,9th Ave S & S 336th St
54820,Renton,S,RNT,YES,111,0,NA,NA,Edmonds Ave NE & NE 20th St
54830,Renton,S,RNT,YES,111,0,NA,NA,Edmonds Ave NE & NE 18th St
54843,Renton,S,RNT,YES,105,0,NA,NA,Harrington Ave NE & NE 12th St
55944,King County,S,KC,YES,102,0,NA,NA,161st Ave SE & SE 171st Pl
55945,King County,W,KC,YES,102 906,0,NA,NA,SE Fairwood Blvd & SE 169th Pl
55946,King County,N,KC,YES,102 906,0,NA,NA,161st Ave SE & SE 171st Pl
55947,King County,N,KC,YES,102 906,0,NA,NA,151st Ave SE & SE Petrovitsky Rd
55948,King County,S,KC,YES,148,0,NA,NA,140th Ave SE & SE 171st Pl
55949,Seattle,S,SEA,NO,599,0,NA,NA,ST Light Rail & S Stevens St
46294,King County,E,KC,YES,107,0,NA,NA,S 115th Pl & 84th Ave S
46330,King County,S,KC,YES,107,1,NA,NA,87th Ave S & S 115th Pl
46331,King County,S,KC,YES,107,0,NA,NA,87th Ave S & S 117th St
47530,Normandy Park,N,NP,YES,165,0,NA,NA,1st Ave S & Normandy Park Dr SW
68409,Redmond,E,RED,YES,221 249,0,NA,NA,NE 36th St & 150th Ave NE
68410,Bellevue,S,BEL,YES,245 B,1,NA,NA,156th Ave NE & NE 15th Pl
68411,Unknown,N,RED,UNK,245 269 B,0,NA,NA,156th Ave NE & NE 33rd St
69390,Bellevue,N,BEL,YES,249,0,NA,NA,Bellevue Way NE & NE 28th Pl
69400,Bellevue,N,BEL,YES,249,0,NA,NA,Bellevue Way NE & NE 30th Pl
69402,Bellevue,N,BEL,YES,249,0,NA,NA,Bellevue Way NE & NE 32nd Pl
69420,Kirkland,N,KIR,YES,250,0,NA,NA,Lake Washington Blvd NE & NE 43rd St
69430,Kirkland,N,KIR,YES,250,0,NA,NA,Lake Washington Blvd NE & NE 46th St
69440,Kirkland,N,KIR,YES,250,0,NA,NA,Lake Washington Blvd NE & NE 52nd St
61378,Federal Way,W,FDY,YES,187,0,NA,NA,SW 320th St & 26th Ave SW
61380,Federal Way,W,FDY,YES,187,0,NA,NA,SW 320th St & 30th Ave SW
62144,Kent,W,KNT,YES,168,0,NA,NA,SE 272nd St & 152nd Way SE
57110,Kent,E,KNT,YES,165,0,NA,NA,S 240th St & 94th Ave S
57111,Kent,E,KNT,YES,165,0,NA,NA,SE 240th St & 124th Ave SE
57112,Kent,E,KNT,YES,165,0,NA,NA,SE 240th St & 127th Pl SE
57117,Kent,W,KNT,YES,165,0,NA,NA,SE 240th St & 124th Ave SE
57118,Kent,W,KNT,YES,165,0,NA,NA,SE 240th St & 127th Pl SE
51651,Unknown,N,KC,UNK,H,1,NA,NA,15th Ave SW & SW 102nd St
53072,Tukwila,S,TUK,YES,124,1,NA,NA,Tukwila Intl Blvd & SR 99 Ramp
69465,Kirkland,N,KIR,YES,250,0,NA,NA,Lakeview Dr NE & Lake Washington Blvd NE
70520,Bellevue,W,BEL,YES,246,0,NA,NA,NE 23rd St & 98th Ave NE
70522,Kirkland,E,KIR,YES,893,0,NA,NA,Forbes Creek Dr & 111th Ct NE
70528,Kirkland,W,KIR,YES,893,0,NA,NA,Forbes Creek Dr & 111th Ct NE
62151,State Dept. of Transportation,W,COV,YES,168,1,NA,NA,SE 272nd St & 172nd Ave SE
57120,Kent,E,KNT,YES,165 914,0,NA,NA,S 240th St & 98th Ave S
57121,Kent,E,KNT,YES,165 914,0,NA,NA,SE 240th St & 108th Ave SE
57122,Kent,E,KNT,YES,165 914,0,NA,NA,SE 240th St & 110th Ave SE
57123,Kent,E,KNT,YES,165 914,0,NA,NA,SE 240th St & 112th Ave SE
57479,Kent,S,KNT,YES,150,0,NA,NA,64th Ave S & Landing Way
57480,Kent,W,KNT,YES,165,0,NA,NA,E James St & Woodford Ave N
57481,Kent,S,KNT,YES,566E 914,0,NA,NA,4th Ave N & W Smith St
57482,Kent,E,KNT,YES,914,0,NA,NA,W Gowe St & 2nd Ave S
57493,Kent,S,KNT,YES,165,1,NA,NA,132nd Ave SE & SE 274th St
58870,State Dept. of Transportation,N,KC,YES,915,0,NA,NA,Auburn-Enumclaw Rd & SE 392nd St
59590,King County,W,KC,YES,148,0,NA,NA,SE Fairwood Blvd & 138th Ave SE
59600,King County,W,KC,YES,148,0,NA,NA,SE Fairwood Blvd & 134th Ave SE
59602,King County,W,KC,YES,102 906,0,NA,NA,SE Fairwood Blvd & 160th Pl SE
59603,King County,W,KC,YES,102 906,0,NA,NA,SE Fairwood Blvd & SE 168th St
59604,King County,S,KC,YES,102 906,0,NA,NA,156th Ave SE & SE Fairwood Blvd
59605,King County,W,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 154th Pl SE
59606,King County,N,KC,YES,102,0,NA,NA,SE Fairwood Blvd & SE 171st Pl
59610,King County,W,RNT,YES,148,0,NA,NA,SE 164th St & 131st Ave SE
59612,King County,N,KC,YES,102,0,NA,NA,SE Fairwood Blvd & SE 170th St
59613,King County,W,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 150th Ave SE
70530,Bellevue,S,BEL,YES,246,0,NA,NA,100th Ave NE & NE 23rd St
46080,Seattle,S,SEA,YES,107,0,NA,NA,Swift Ave S & S Willow St
46101,Seattle,E,SEA,YES,36,1,NA,NA,S Myrtle Pl & 32nd Ave S
46110,Seattle,E,SEA,YES,36,0,NA,NA,S Myrtle Pl & S Holly Park Dr
46150,Seattle,E,SEA,YES,50,0,NA,NA,S Othello St & 46th Ave S
46165,Seattle,E,SEA,YES,50,0,NA,NA,S Othello St & Rainier Ave S
57496,Kent,S,KNT,YES,165,0,NA,NA,132nd Ave SE & SE 278th Pl
57512,Kent,W,KNT,YES,165,0,NA,NA,SE 276th Pl & 127th Ave SE
58074,Kent,N,KNT,YES,150,1,NA,NA,68th Ave S & S 208th St
58075,Kent,N,KNT,YES,150,1,NA,NA,68th Ave S & S 204th St
58077,Kent,E,KNT,YES,161,0,NA,NA,S 212th St & 68th Ave S
58078,Kent,E,KNT,YES,161,0,NA,NA,S 212th St & Interurban - South Trl
58080,Kent,W,KNT,YES,161,0,NA,NA,S 212th St & 68th Ave S
58081,Kent,W,KNT,YES,161,0,NA,NA,S 212th St & 84th Ave S
58082,Kent,W,KNT,YES,161,0,NA,NA,S 212th St & 77th Ave S
58083,Kent,W,KNT,YES,161,0,NA,NA,S 212th St & 76th Ave S
55980,Seattle,S,SEA,YES,106,0,NA,NA,Martin L King Jr Way S & S Walden St
55991,Seattle,S,SEA,YES,106,0,NA,NA,Martin L King Jr Way S & S Andover St
56000,Seattle,S,SEA,YES,106,0,NA,NA,Martin L King Jr Way S & S Dakota St
57126,Kent,E,KNT,YES,165,1,NA,NA,SE 240th St & 102nd Ave SE
57128,Kent,S,KNT,YES,914,0,NA,NA,101st Ave SE & SE 256th St
57130,Kent,N,KNT,YES,160,1,NA,NA,104th Ave SE & SE 240th St
47407,Des Moines,W,DES,YES,156 635,0,NA,NA,S 216th St & 10th Ave S
47410,Des Moines,N,DES,YES,165 635,1,NA,NA,Marine View Dr S & S 218th St
47412,Des Moines,E,DES,YES,156 635,0,NA,NA,S 216th St & 10th Ave S
47413,Des Moines,E,DES,YES,156 635,1,NA,NA,S 216th St & 11th Ave S
47415,Des Moines,E,DES,YES,156 635,0,NA,NA,S 216th St & 14th Ave S
47417,Des Moines,E,DES,YES,156 635,0,NA,NA,S 216th St & 20th Ave S
64143,Mercer Island,N,MI,YES,204,0,NA,NA,76th Ave SE & SE 24th St
64568,Issaquah,E,ISS,YES,208 271,0,NA,NA,NW Gilman Blvd & Rainier Blvd N
64569,Issaquah,E,ISS,YES,208 271,0,NA,NA,NW Maple St & 12th Ave NW
58085,Kent,N,KNT,YES,150,1,NA,NA,68th Ave S & S 212th St
58785,Kent,E,KNT,YES,162 183,0,NA,NA,W Meeker St & Frager Rd
58790,Auburn,E,AUB,YES,915,0,NA,NA,Auburn Way S & Dogwood St SE
58810,Auburn,E,AUB,YES,915,0,NA,NA,Auburn Way S & Hemlock St SE
58811,Auburn,E,AUB,YES,915,0,NA,NA,Auburn Way S & Noble Ct SE
58812,Auburn,E,AUB,YES,915,0,NA,NA,Auburn Way S & Poplar St SE
58820,Auburn,E,AUB,YES,915,0,NA,NA,Auburn Way S & Muckleshoot Reservation AcRd
57516,Kent,W,KNT,YES,165,0,NA,NA,SE 277th Pl & 124th Ave SE
57518,Kent,N,KNT,YES,165,0,NA,NA,124th Ave SE & SE 282nd St
57519,Kent,N,KNT,YES,165,0,NA,NA,124th Ave SE & SE 280th St
57521,Auburn,S,AUB,YES,165,0,NA,NA,124th Ave SE & 124th Ave SE
57522,Auburn,S,AUB,YES,165,0,NA,NA,124th Ave SE & SE 310th St
57528,Auburn,S,AUB,YES,165,0,NA,NA,124th Ave SE & SE 312th St
57530,Auburn,N,AUB,YES,165,2,NA,NA,124th Ave SE & SE 288th Pl
48920,Des Moines,E,DES,YES,156 165,0,NA,NA,S 240th St & 17th Ave S
48925,Des Moines,E,DES,YES,156 165,0,NA,NA,S 240th St & 18th Pl S
48930,Des Moines,E,DES,YES,156 165,0,NA,NA,S 240th St & 21st Ave S
48949,Kent,N,KNT,YES,A,2,NA,NA,Pacific Hwy S & S 240th St
64572,Issaquah,W,ISS,YES,208 271,0,NA,NA,NW Gilman Blvd & NW Juniper St
65320,State Dept. of Transportation,W,BEL,YES,271,0,NA,NA,SE Eastgate Way & 150th Ave SE
59563,King County,E,KC,YES,102 906,0,NA,NA,SE 179th St & 152nd Pl SE
59564,King County,E,KC,YES,102 906,0,NA,NA,SE 179th St & 154th Ave SE
59565,King County,E,KC,YES,102 906,0,NA,NA,SE 179th St & 156th Pl SE
59566,King County,E,KC,YES,102 906,0,NA,NA,SE 179th St & 159th Ave SE
59567,King County,N,KC,YES,102 906,0,NA,NA,161st Ave SE & SE 179th St
59568,King County,N,KC,YES,102 906,0,NA,NA,161st Ave SE & SE 176th Pl
59569,King County,N,KC,YES,102 906,0,NA,NA,161st Ave SE & SE 173rd St
59570,King County,N,KC,YES,148,0,NA,NA,140th Ave SE & SE 171st Way
60165,King County,S,KC,YES,102,0,NA,NA,161st Ave SE & SE 176th Pl
60166,King County,W,KC,YES,102,0,NA,NA,SE 179th St & 160th Ave SE
60167,King County,W,KC,YES,102,0,NA,NA,SE 179th St & 159th Ave SE
60168,King County,W,KC,YES,102,0,NA,NA,SE 179th St & 156th Pl SE
60172,King County,W,KC,YES,102,0,NA,NA,SE 179th St & 154th Ave SE
60173,King County,W,KC,YES,102,0,NA,NA,SE 179th St & 152nd Pl SE
60174,King County,W,KC,YES,102,0,NA,NA,SE Petrovitsky Rd & SE 176th St
60175,King County,W,KC,YES,102,0,NA,NA,SE Petrovitsky Rd & SE 176th St
60177,Renton,W,RNT,YES,102 906,0,NA,NA,SE Petrovitsky Rd & 134th Ave SE
50020,SeaTac,S,STC,YES,132,0,NA,NA,Des Moines Memorial Dr S & S 132nd St
50030,SeaTac,S,STC,YES,132,0,NA,NA,Des Moines Memorial Dr S & S 134th St
50050,SeaTac,S,STC,YES,132,0,NA,NA,Des Moines Memorial Dr S & S 138th St
50060,SeaTac,S,STC,YES,132,0,NA,NA,Des Moines Memorial Dr S & S 140th St
50061,Burien,W,BUR,YES,132,0,NA,NA,S 144th St & Des Moines Memorial Dr S
50062,Burien,W,BUR,YES,132,0,NA,NA,S 146th St & 11th Ave S
50063,Burien,W,BUR,YES,132,0,NA,NA,S 146th St & 8th Ave S
51403,Burien,N,BUR,YES,H,1,NA,NA,Ambaum Blvd SW & SW 148th St
51410,Burien,E,BUR,YES,631,0,NA,NA,SW 152nd St & 6th Ave SW
65322,Unknown,W,BEL,YES,240,0,NA,NA,SE Eastgate Way & 139th Ave SE
65325,Bellevue,W,BEL,YES,221 226 245 246 271,0,NA,NA,SE Eastgate Way & 146th Pl SE
67600,Bellevue,W,BEL,YES,226,0,NA,NA,NE 10th St & 110th Ave NE
67610,Bellevue,W,BEL,YES,246 271,0,NA,NA,NE 8th St & 108th Ave NE
67620,Bellevue,S,BEL,YES,550E 556E,1,NA,NA,Bellevue Way NE & NE 4th St
60153,King County,E,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 148th Ave SE
60154,King County,E,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 150th Ave SE
60155,King County,S,KC,YES,102,0,NA,NA,SE Fairwood Blvd & SE 170th St
60156,King County,S,KC,YES,102,0,NA,NA,SE Fairwood Blvd & SE 171st Pl
60157,King County,E,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 154th Pl SE
60158,King County,N,KC,YES,102,0,NA,NA,156th Ave SE & SE Fairwood Blvd
60159,King County,S,KC,YES,906,0,NA,NA,SE 176th St & SE Petrovitsky Rd
60162,King County,E,KC,YES,102,0,NA,NA,SE Fairwood Blvd & SE 168th St
60163,King County,E,KC,YES,102,0,NA,NA,SE Fairwood Blvd & 160th Pl SE
60164,King County,S,KC,YES,102,0,NA,NA,161st Ave SE & SE 174th St
60581,Federal Way,W,FDY,YES,903,0,NA,NA,SW Campus Dr & 6th Ave SW
47540,Normandy Park,N,NP,YES,165,0,NA,NA,1st Ave S & SW 185th Ln
47550,Normandy Park,N,NP,YES,165,1,NA,NA,1st Ave S & SW 185th St
47580,Normandy Park,N,NP,YES,165,1,NA,NA,1st Ave S & S 176th St
